join_date,department_name,emp_name,total_salary,salary,bonus
2023-08-13,Finance,Employee_197,85975,78648,7327.0
2023-08-07,Finance,Employee_8316,57676,33868,23808.0
2023-08-04,Finance,Employee_2860,55219,42685,12534.0
2023-08-03,Finance,Employee_1138,86495,81481,5014.0
2023-07-26,Finance,Employee_2032,102412,96634,5778.0
2023-07-24,Finance,Employee_4280,81422,57268,24154.0
2023-07-24,Finance,Employee_5819,67368,51788,15580.0
2023-07-21,Finance,Employee_7794,59784,44550,15234.0
2023-07-06,Finance,Employee_3662,119210,93878,25332.0
2023-06-30,Finance,Employee_5598,103889,74379,29510.0
2023-06-28,Finance,Employee_6670,96745,83105,13640.0
2023-06-23,Finance,Employee_2169,90388,77429,12959.0
2023-06-22,Finance,Employee_8848,120319,92415,27904.0
2023-06-21,Finance,Employee_755,64402,43394,21008.0
2023-06-20,Finance,Employee_4601,101321,91282,10039.0
2023-06-19,Finance,Employee_1517,117139,99926,17213.0
2023-06-13,Finance,Employee_4252,103137,86808,16329.0
2023-06-12,Finance,Employee_6280,73006,44413,28593.0
2023-06-11,Finance,Employee_168,102756,85619,17137.0
2023-06-11,Finance,Employee_1831,109212,84021,25191.0
2023-06-11,Finance,Employee_451,99380,71196,28184.0
2023-06-09,Finance,Employee_2365,80884,74711,6173.0
2023-06-09,Finance,Employee_7681,63658,44674,18984.0
2023-06-08,Finance,Employee_5037,61175,39585,21590.0
2023-06-06,Finance,Employee_1041,99571,76117,23454.0
2023-06-04,Finance,Employee_7562,55461,33302,22159.0
2023-06-03,Finance,Employee_3746,96894,81663,15231.0
2023-05-26,Finance,Employee_276,116598,93925,22673.0
2023-05-26,Finance,Employee_925,93324,82147,11177.0
2023-05-24,Finance,Employee_3053,70596,54583,16013.0
2023-05-19,Finance,Employee_1534,82402,63005,19397.0
2023-05-17,Finance,Employee_6212,124415,96520,27895.0
2023-05-10,Finance,Employee_8971,80736,59985,20751.0
2023-05-06,Finance,Employee_943,98792,70955,27837.0
2023-04-30,Finance,Employee_6204,61263,46838,14425.0
2023-04-28,Finance,Employee_3502,57493,40677,16816.0
2023-04-25,Finance,Employee_7041,58692,34696,23996.0
2023-04-22,Finance,Employee_6645,120383,96506,23877.0
2023-04-22,Finance,Employee_5066,115579,87172,28407.0
2023-04-22,Finance,Employee_2548,52077,31403,20674.0
2023-04-21,Finance,Employee_2307,106413,87924,18489.0
2023-04-18,Finance,Employee_1303,95222,68912,26310.0
2023-04-18,Finance,Employee_7096,68249,58562,9687.0
2023-04-18,Finance,Employee_4982,75150,50791,24359.0
2023-04-16,Finance,Employee_8186,113835,99741,14094.0
2023-04-13,Finance,Employee_5379,118842,89046,29796.0
2023-04-12,Finance,Employee_2444,113723,97114,16609.0
2023-04-10,Finance,Employee_3812,125175,99654,25521.0
2023-04-10,Finance,Employee_4480,83227,60384,22843.0
2023-04-02,Finance,Employee_5210,87891,68131,19760.0
2023-03-30,Finance,Employee_2724,64703,47986,16717.0
2023-03-29,Finance,Employee_3603,109323,97982,11341.0
2023-03-27,Finance,Employee_7551,70168,57609,12559.0
2023-03-22,Finance,Employee_912,106967,87013,19954.0
2023-03-15,Finance,Employee_6989,78057,63527,14530.0
2023-03-13,Finance,Employee_8055,106583,90379,16204.0
2023-03-13,Finance,Employee_7345,62896,41465,21431.0
2023-03-03,Finance,Employee_840,84419,65268,19151.0
2023-03-01,Finance,Employee_9045,101814,95036,6778.0
2023-02-23,Finance,Employee_3868,115778,88933,26845.0
2023-02-21,Finance,Employee_5890,62047,43882,18165.0
2023-02-20,Finance,Employee_5696,82650,69761,12889.0
2023-02-20,Finance,Employee_9111,79354,66656,12698.0
2023-02-19,Finance,Employee_5387,103835,83276,20559.0
2023-02-14,Finance,Employee_2096,103022,84895,18127.0
2023-02-14,Finance,Employee_1046,49782,34803,14979.0
2023-02-09,Finance,Employee_9822,43252,34866,8386.0
2023-02-08,Finance,Employee_9666,122813,94963,27850.0
2023-02-05,Finance,Employee_3404,70899,55382,15517.0
2023-01-31,Finance,Employee_4655,100632,93642,6990.0
2023-01-31,Finance,Employee_1450,79649,70426,9223.0
2023-01-25,Finance,Employee_136,99424,72730,26694.0
2023-01-24,Finance,Employee_2465,103412,79460,23952.0
2023-01-20,Finance,Employee_8107,108780,81315,27465.0
2023-01-17,Finance,Employee_8114,110075,90526,19549.0
2023-01-17,Finance,Employee_9081,114752,88144,26608.0
2023-01-17,Finance,Employee_160,70152,65094,5058.0
2023-01-12,Finance,Employee_3939,85916,68570,17346.0
2023-01-07,Finance,Employee_9523,83173,65911,17262.0
2023-01-01,Finance,Employee_1807,42770,37087,5683.0
2022-12-29,Finance,Employee_8157,107777,91276,16501.0
2022-12-29,Finance,Employee_9585,101770,73915,27855.0
2022-12-28,Finance,Employee_9789,95843,86153,9690.0
2022-12-28,Finance,Employee_9355,69445,52546,16899.0
2022-12-22,Finance,Employee_4966,112310,90659,21651.0
2022-12-22,Finance,Employee_7858,61541,47645,13896.0
2022-12-19,Finance,Employee_8195,68488,59055,9433.0
2022-12-18,Finance,Employee_1773,104432,82648,21784.0
2022-12-18,Finance,Employee_9600,65719,48888,16831.0
2022-12-12,Finance,Employee_5260,56583,32257,24326.0
2022-12-11,Finance,Employee_9991,82070,53363,28707.0
2022-12-08,Finance,Employee_1208,71337,65732,5605.0
2022-12-06,Finance,Employee_722,80538,72692,7846.0
2022-12-04,Finance,Employee_5450,63998,49567,14431.0
2022-12-03,Finance,Employee_1680,74722,61000,13722.0
2022-11-29,Finance,Employee_3059,94524,86389,8135.0
2022-11-28,Finance,Employee_2499,89576,61426,28150.0
2022-11-26,Finance,Employee_9204,88237,60396,27841.0
2022-11-23,Finance,Employee_271,63353,54240,9113.0
2022-11-17,Finance,Employee_2940,90590,65449,25141.0
2022-11-11,Finance,Employee_6694,90584,80226,10358.0
2022-10-27,Finance,Employee_9377,67167,39542,27625.0
2022-10-19,Finance,Employee_1653,90330,64245,26085.0
2022-10-14,Finance,Employee_2967,71588,51094,20494.0
2022-10-13,Finance,Employee_4071,103321,93004,10317.0
2022-10-12,Finance,Employee_6666,78406,62001,16405.0
2022-10-11,Finance,Employee_8332,70475,53070,17405.0
2022-10-07,Finance,Employee_9093,53406,46756,6650.0
2022-10-02,Finance,Employee_9340,98244,78848,19396.0
2022-10-02,Finance,Employee_908,67769,46983,20786.0
2022-09-28,Finance,Employee_2265,101422,91321,10101.0
2022-09-28,Finance,Employee_6096,74032,57987,16045.0
2022-09-22,Finance,Employee_4165,78675,60339,18336.0
2022-09-19,Finance,Employee_6004,61573,44542,17031.0
2022-09-17,Finance,Employee_3122,116637,87557,29080.0
2022-09-12,Finance,Employee_3518,117951,91377,26574.0
2022-08-19,Finance,Employee_96,87486,73130,14356.0
2022-08-19,Finance,Employee_2375,82293,71423,10870.0
2022-08-12,Finance,Employee_4970,63680,52118,11562.0
2022-08-12,Finance,Employee_8333,51352,43416,7936.0
2022-08-04,Finance,Employee_3114,111710,82906,28804.0
2022-07-31,Finance,Employee_2638,57201,49396,7805.0
2022-07-24,Finance,Employee_110,94384,82142,12242.0
2022-06-30,Finance,Employee_4645,71341,58831,12510.0
2022-06-26,Finance,Employee_3735,106508,98096,8412.0
2022-06-25,Finance,Employee_9778,102183,86045,16138.0
2022-06-09,Finance,Employee_8222,72707,45772,26935.0
2022-05-29,Finance,Employee_9104,74567,66735,7832.0
2022-05-23,Finance,Employee_750,96085,70478,25607.0
2022-05-17,Finance,Employee_4173,93514,75678,17836.0
2022-05-15,Finance,Employee_5464,93688,68557,25131.0
2022-05-14,Finance,Employee_3799,116491,95234,21257.0
2022-05-11,Finance,Employee_848,77132,48632,28500.0
2022-05-06,Finance,Employee_3665,59925,43188,16737.0
2022-05-06,Finance,Employee_8794,56138,30424,25714.0
2022-04-28,Finance,Employee_4013,47733,40830,6903.0
2022-04-25,Finance,Employee_6704,55120,43366,11754.0
2022-04-22,Finance,Employee_8677,51342,45201,6141.0
2022-04-20,Finance,Employee_1205,111319,90309,21010.0
2022-04-18,Finance,Employee_7509,60317,33274,27043.0
2022-04-10,Finance,Employee_4314,74734,60580,14154.0
2022-04-03,Finance,Employee_808,106986,87326,19660.0
2022-03-21,Finance,Employee_7512,52773,44227,8546.0
2022-03-18,Finance,Employee_4355,66213,47986,18227.0
2022-03-09,Finance,Employee_9243,84451,64030,20421.0
2022-03-02,Finance,Employee_6979,77110,70213,6897.0
2022-02-28,Finance,Employee_538,91010,84020,6990.0
2022-02-27,Finance,Employee_7517,95117,72736,22381.0
2022-02-27,Finance,Employee_8082,68424,39874,28550.0
2022-02-26,Finance,Employee_2764,47879,32792,15087.0
2022-02-25,Finance,Employee_7356,105563,94399,11164.0
2022-02-23,Finance,Employee_9918,80380,56823,23557.0
2022-02-07,Finance,Employee_3941,72008,46263,25745.0
2022-02-06,Finance,Employee_1186,60070,35962,24108.0
2022-01-25,Finance,Employee_7545,42871,37782,5089.0
2022-01-19,Finance,Employee_3532,50556,39096,11460.0
2022-01-16,Finance,Employee_6821,78801,56165,22636.0
2022-01-13,Finance,Employee_9530,78130,51780,26350.0
2022-01-13,Finance,Employee_5202,56723,32590,24133.0
2022-01-12,Finance,Employee_8432,86791,73255,13536.0
2022-01-09,Finance,Employee_7641,77915,57488,20427.0
2022-01-09,Finance,Employee_7414,63851,40306,23545.0
2022-01-05,Finance,Employee_3873,70450,60615,9835.0
2022-01-03,Finance,Employee_5496,107685,97561,10124.0
2021-12-31,Finance,Employee_6562,42877,37669,5208.0
2021-12-26,Finance,Employee_8268,57535,33717,23818.0
2021-12-18,Finance,Employee_1866,47512,33205,14307.0
2021-12-13,Finance,Employee_9802,73954,46102,27852.0
2021-12-13,Finance,Employee_6675,68268,44242,24026.0
2021-12-11,Finance,Employee_3888,68035,60341,7694.0
2021-12-05,Finance,Employee_3306,58385,48757,9628.0
2021-12-02,Finance,Employee_425,75967,55992,19975.0
2021-12-01,Finance,Employee_1453,96090,68015,28075.0
2021-11-27,Finance,Employee_4146,103161,90237,12924.0
2021-11-27,Finance,Employee_8739,93772,82047,11725.0
2021-11-26,Finance,Employee_4664,117909,92607,25302.0
2021-11-12,Finance,Employee_551,80839,74789,6050.0
2021-11-09,Finance,Employee_7296,107812,81588,26224.0
2021-11-07,Finance,Employee_5907,84718,69530,15188.0
2021-11-07,Finance,Employee_7969,92712,64920,27792.0
2021-10-30,Finance,Employee_8600,58817,35951,22866.0
2021-10-29,Finance,Employee_8998,116574,88132,28442.0
2021-10-24,Finance,Employee_3900,92652,63826,28826.0
2021-10-20,Finance,Employee_3969,48416,35566,12850.0
2021-10-18,Finance,Employee_8108,107175,82164,25011.0
2021-10-12,Finance,Employee_4653,62782,50121,12661.0
2021-10-07,Finance,Employee_5307,68069,42874,25195.0
2021-10-03,Finance,Employee_6620,116726,93497,23229.0
2021-10-02,Finance,Employee_3642,66411,56049,10362.0
2021-09-28,Finance,Employee_4651,95018,75813,19205.0
2021-09-26,Finance,Employee_1986,62571,40511,22060.0
2021-09-25,Finance,Employee_2101,58014,36103,21911.0
2021-09-23,Finance,Employee_1914,56759,41246,15513.0
2021-09-18,Finance,Employee_9112,72776,59665,13111.0
2021-09-13,Finance,Employee_6550,105264,90051,15213.0
2021-09-12,Finance,Employee_8415,88967,63485,25482.0
2021-09-09,Finance,Employee_1928,58164,44066,14098.0
2021-09-08,Finance,Employee_1212,87138,64980,22158.0
2021-09-07,Finance,Employee_9267,106161,87773,18388.0
2021-09-07,Finance,Employee_6102,58668,43627,15041.0
2021-09-01,Finance,Employee_6771,93382,69687,23695.0
2021-08-29,Finance,Employee_4616,107741,87956,19785.0
2021-08-23,Finance,Employee_7742,91664,81224,10440.0
2021-08-17,Finance,Employee_678,51433,30589,20844.0
2021-08-16,Finance,Employee_6869,84281,61076,23205.0
2021-08-16,Finance,Employee_4750,73707,48073,25634.0
2021-08-14,Finance,Employee_4917,71904,66091,5813.0
2021-08-14,Finance,Employee_2117,57494,32977,24517.0
2021-08-13,Finance,Employee_1861,77756,50703,27053.0
2021-08-12,Finance,Employee_2639,111295,90848,20447.0
2021-08-10,Finance,Employee_4906,123850,96561,27289.0
2021-08-06,Finance,Employee_35,71250,56570,14680.0
2021-08-06,Finance,Employee_2272,67585,45063,22522.0
2021-07-26,Finance,Employee_5528,84003,55583,28420.0
2021-07-25,Finance,Employee_2587,62985,43397,19588.0
2021-07-22,Finance,Employee_7737,70863,63428,7435.0
2021-07-18,Finance,Employee_5816,73679,66232,7447.0
2021-07-17,Finance,Employee_2641,98872,90530,8342.0
2021-07-17,Finance,Employee_7483,107943,90064,17879.0
2021-07-13,Finance,Employee_4199,118427,89469,28958.0
2021-06-30,Finance,Employee_7129,72990,60036,12954.0
2021-06-22,Finance,Employee_3604,42520,33346,9174.0
2021-06-19,Finance,Employee_4260,59765,43760,16005.0
2021-06-13,Finance,Employee_5385,72758,65344,7414.0
2021-06-08,Finance,Employee_4378,104785,89429,15356.0
2021-06-07,Finance,Employee_1400,86255,70950,15305.0
2021-06-07,Finance,Employee_6873,78063,55094,22969.0
2021-06-06,Finance,Employee_7445,105081,79119,25962.0
2021-06-05,Finance,Employee_4974,89846,68079,21767.0
2021-06-05,Finance,Employee_802,66690,52505,14185.0
2021-06-05,Finance,Employee_3162,66773,42803,23970.0
2021-06-02,Finance,Employee_5258,79361,74016,5345.0
2021-06-01,Finance,Employee_6932,107695,85305,22390.0
2021-05-30,Finance,Employee_7625,84679,72368,12311.0
2021-05-29,Finance,Employee_1722,98267,77656,20611.0
2021-05-29,Finance,Employee_8171,69675,43987,25688.0
2021-05-28,Finance,Employee_8648,86211,76335,9876.0
2021-05-21,Finance,Employee_3165,104311,96761,7550.0
2021-05-19,Finance,Employee_6036,97996,71168,26828.0
2021-05-10,Finance,Employee_9661,105092,96250,8842.0
2021-05-06,Finance,Employee_1706,60949,48836,12113.0
2021-04-29,Finance,Employee_3798,118884,95572,23312.0
2021-04-25,Finance,Employee_6175,74752,60289,14463.0
2021-04-18,Finance,Employee_5467,107926,80502,27424.0
2021-04-16,Finance,Employee_1797,72822,48540,24282.0
2021-04-15,Finance,Employee_8113,53734,44284,9450.0
2021-04-14,Finance,Employee_2566,59056,41091,17965.0
2021-04-12,Finance,Employee_8976,74947,63738,11209.0
2021-04-10,Finance,Employee_4385,101607,89596,12011.0
2021-04-09,Finance,Employee_1258,99911,82105,17806.0
2021-04-09,Finance,Employee_614,103364,81389,21975.0
2021-04-04,Finance,Employee_6901,117636,90523,27113.0
2021-03-31,Finance,Employee_8817,105955,87247,18708.0
2021-03-29,Finance,Employee_9064,79614,60632,18982.0
2021-03-23,Finance,Employee_9343,105317,77602,27715.0
2021-03-21,Finance,Employee_8657,110850,84470,26380.0
2021-03-15,Finance,Employee_2491,76617,66821,9796.0
2021-03-15,Finance,Employee_671,74907,52369,22538.0
2021-03-02,Finance,Employee_3522,60743,47544,13199.0
2021-02-27,Finance,Employee_8810,75044,49650,25394.0
2021-02-19,Finance,Employee_4324,79846,53430,26416.0
2021-02-15,Finance,Employee_606,62869,34930,27939.0
2021-02-12,Finance,Employee_6637,116069,95689,20380.0
2021-02-12,Finance,Employee_7134,81374,58333,23041.0
2021-02-09,Finance,Employee_4552,82108,69713,12395.0
2021-02-02,Finance,Employee_9662,97275,68822,28453.0
2021-02-01,Finance,Employee_865,84950,58610,26340.0
2021-01-28,Finance,Employee_9262,66736,56038,10698.0
2021-01-26,Finance,Employee_8252,111834,93073,18761.0
2021-01-22,Finance,Employee_3300,58027,33527,24500.0
2021-01-21,Finance,Employee_2768,80650,65608,15042.0
2021-01-12,Finance,Employee_5817,124351,97323,27028.0
2021-01-10,Finance,Employee_2661,104457,91854,12603.0
2021-01-04,Finance,Employee_114,86521,78821,7700.0
2021-01-04,Finance,Employee_6135,65478,45921,19557.0
2021-01-03,Finance,Employee_5476,46873,38951,7922.0
2021-01-01,Finance,Employee_6854,110285,90843,19442.0
2020-12-30,Finance,Employee_8015,59623,37826,21797.0
2020-12-25,Finance,Employee_9195,54618,44059,10559.0
2020-12-18,Finance,Employee_2476,79473,68692,10781.0
2020-12-15,Finance,Employee_8393,63992,52412,11580.0
2020-12-10,Finance,Employee_4073,59186,52991,6195.0
2020-12-07,Finance,Employee_8811,54294,37017,17277.0
2020-12-05,Finance,Employee_6573,111756,85611,26145.0
2020-12-05,Finance,Employee_4839,111293,85427,25866.0
2020-12-04,Finance,Employee_5099,92614,71384,21230.0
2020-12-02,Finance,Employee_9297,97072,91439,5633.0
2020-11-30,Finance,Employee_5985,73526,52159,21367.0
2020-11-24,Finance,Employee_9946,85220,69899,15321.0
2020-11-21,Finance,Employee_5576,73404,48018,25386.0
2020-11-16,Finance,Employee_7422,114148,97967,16181.0
2020-11-13,Finance,Employee_4432,43699,30553,13146.0
2020-11-06,Finance,Employee_8859,80361,58842,21519.0
2020-11-04,Finance,Employee_4447,84005,63724,20281.0
2020-10-27,Finance,Employee_4659,54723,47178,7545.0
2020-10-27,Finance,Employee_5248,47266,41290,5976.0
2020-10-26,Finance,Employee_2772,59807,47875,11932.0
2020-10-25,Finance,Employee_3481,91352,69958,21394.0
2020-10-19,Finance,Employee_7700,112877,90706,22171.0
2020-10-19,Finance,Employee_8569,72951,57677,15274.0
2020-10-18,Finance,Employee_1544,109207,90466,18741.0
2020-10-15,Finance,Employee_6978,96067,78436,17631.0
2020-10-13,Finance,Employee_2163,92319,66432,25887.0
2020-10-10,Finance,Employee_4869,108484,78980,29504.0
2020-10-06,Finance,Employee_1504,103189,97539,5650.0
2020-10-04,Finance,Employee_3886,121547,94926,26621.0
2020-09-29,Finance,Employee_3376,83895,54718,29177.0
2020-09-29,Finance,Employee_7707,51266,36487,14779.0
2020-09-28,Finance,Employee_4251,77692,50615,27077.0
2020-09-27,Finance,Employee_8652,107021,96551,10470.0
2020-09-24,Finance,Employee_1604,71206,43785,27421.0
2020-09-23,Finance,Employee_1554,111955,97160,14795.0
2020-09-23,Finance,Employee_7358,74153,53229,20924.0
2020-09-22,Finance,Employee_9311,67914,60956,6958.0
2020-09-20,Finance,Employee_4983,109498,99343,10155.0
2020-09-17,Finance,Employee_3986,98275,89273,9002.0
2020-09-15,Finance,Employee_4743,64351,45455,18896.0
2020-09-12,Finance,Employee_7946,75455,63556,11899.0
2020-08-29,Finance,Employee_1289,46630,39888,6742.0
2020-08-25,Finance,Employee_2738,49447,35279,14168.0
2020-08-23,Finance,Employee_3108,48291,42056,6235.0
2020-08-22,Finance,Employee_1717,71452,53440,18012.0
2020-08-22,Finance,Employee_2293,50252,31144,19108.0
2020-08-19,Finance,Employee_6157,70673,41117,29556.0
2020-08-16,Finance,Employee_7177,104226,89790,14436.0
2020-08-13,Finance,Employee_8126,82613,68057,14556.0
2020-08-12,Finance,Employee_3184,93066,74484,18582.0
2020-08-09,Finance,Employee_9055,64695,48643,16052.0
2020-08-08,Finance,Employee_8348,115551,98305,17246.0
2020-08-08,Finance,Employee_8312,64531,53826,10705.0
2020-08-07,Finance,Employee_8977,79087,54204,24883.0
2020-08-06,Finance,Employee_3714,80940,65169,15771.0
2020-08-04,Finance,Employee_9885,64956,36486,28470.0
2020-08-02,Finance,Employee_3713,54187,39940,14247.0
2020-07-24,Finance,Employee_3168,61292,46163,15129.0
2020-07-23,Finance,Employee_653,57373,38463,18910.0
2020-07-22,Finance,Employee_2167,64853,36030,28823.0
2020-07-20,Finance,Employee_9719,90930,77062,13868.0
2020-07-20,Finance,Employee_8305,58989,51649,7340.0
2020-07-18,Finance,Employee_5967,68742,42857,25885.0
2020-07-14,Finance,Employee_7360,73669,48220,25449.0
2020-07-11,Finance,Employee_5221,60043,43820,16223.0
2020-07-10,Finance,Employee_5104,113064,94577,18487.0
2020-07-06,Finance,Employee_913,98035,81039,16996.0
2020-07-06,Finance,Employee_7660,60893,34843,26050.0
2020-07-03,Finance,Employee_5492,95933,79830,16103.0
2020-07-03,Finance,Employee_2538,66387,44932,21455.0
2020-07-01,Finance,Employee_2029,53003,43049,9954.0
2020-06-19,Finance,Employee_9625,80839,72861,7978.0
2020-06-15,Finance,Employee_1072,56620,31982,24638.0
2020-06-13,Finance,Employee_3972,119967,99550,20417.0
2020-06-11,Finance,Employee_4139,104823,84325,20498.0
2020-06-10,Finance,Employee_6994,107866,84598,23268.0
2020-06-06,Finance,Employee_3892,70509,56799,13710.0
2020-06-05,Finance,Employee_4854,93447,77431,16016.0
2020-06-05,Finance,Employee_5713,45919,35136,10783.0
2020-06-03,Finance,Employee_7626,103584,78180,25404.0
2020-05-29,Finance,Employee_5182,95545,70894,24651.0
2020-05-25,Finance,Employee_8684,97710,70327,27383.0
2020-05-23,Finance,Employee_9453,85601,59060,26541.0
2020-05-22,Finance,Employee_3594,93649,77953,15696.0
2020-05-21,Finance,Employee_5609,85416,79506,5910.0
2020-05-19,Finance,Employee_1611,68645,62799,5846.0
2020-05-17,Finance,Employee_9681,74635,49039,25596.0
2020-05-15,Finance,Employee_2279,86167,75217,10950.0
2020-05-15,Finance,Employee_1079,74216,45378,28838.0
2020-05-11,Finance,Employee_3014,114211,87584,26627.0
2020-05-10,Finance,Employee_8190,40713,35591,5122.0
2020-05-07,Finance,Employee_7432,62293,42911,19382.0
2020-05-02,Finance,Employee_8250,65777,41282,24495.0
2020-05-01,Finance,Employee_1844,112218,85775,26443.0
2020-04-30,Finance,Employee_1881,98569,71876,26693.0
2020-04-28,Finance,Employee_7903,57434,38048,19386.0
2020-04-25,Finance,Employee_6029,90176,69437,20739.0
2020-04-25,Finance,Employee_229,85191,63149,22042.0
2020-04-22,Finance,Employee_7030,105041,78634,26407.0
2020-04-21,Finance,Employee_6490,73891,54440,19451.0
2020-04-20,Finance,Employee_9997,112785,86414,26371.0
2020-04-19,Finance,Employee_4428,62421,53237,9184.0
2020-04-18,Finance,Employee_5987,97970,86843,11127.0
2020-04-03,Finance,Employee_8270,65658,51826,13832.0
2020-04-03,Finance,Employee_9100,44465,36586,7879.0
2020-03-31,Finance,Employee_7866,57603,47882,9721.0
2020-03-30,Finance,Employee_3648,84104,72464,11640.0
2020-03-25,Finance,Employee_1247,46145,35177,10968.0
2020-03-22,Finance,Employee_1246,72115,57262,14853.0
2020-03-18,Finance,Employee_1545,55590,39327,16263.0
2020-03-17,Finance,Employee_2528,62468,44028,18440.0
2020-03-11,Finance,Employee_7636,98113,77285,20828.0
2020-03-10,Finance,Employee_7912,62283,43225,19058.0
2020-03-05,Finance,Employee_6935,60181,46099,14082.0
2020-02-28,Finance,Employee_3560,68637,56855,11782.0
2020-02-25,Finance,Employee_2495,104358,91005,13353.0
2020-02-24,Finance,Employee_1652,91070,67097,23973.0
2020-02-21,Finance,Employee_5448,104284,80189,24095.0
2020-02-12,Finance,Employee_7336,80610,74544,6066.0
2020-02-01,Finance,Employee_9844,105621,99445,6176.0
2020-02-01,Finance,Employee_4040,72354,50271,22083.0
2020-01-28,Finance,Employee_4631,84613,59677,24936.0
2020-01-24,Finance,Employee_8987,69143,53898,15245.0
2020-01-21,Finance,Employee_3753,95816,81127,14689.0
2020-01-21,Finance,Employee_9202,74682,62007,12675.0
2020-01-17,Finance,Employee_7362,63656,55651,8005.0
2020-01-16,Finance,Employee_8084,98695,83948,14747.0
2020-01-14,Finance,Employee_1227,65672,47038,18634.0
2020-01-13,Finance,Employee_155,63795,43155,20640.0
2020-01-07,Finance,Employee_9911,86740,70225,16515.0
2020-01-03,Finance,Employee_8805,123629,98230,25399.0
2020-01-03,Finance,Employee_2642,123900,94274,29626.0
2020-01-01,Finance,Employee_4330,100659,87367,13292.0
2019-12-28,Finance,Employee_2779,72890,45535,27355.0
2019-12-24,Finance,Employee_6726,90171,61760,28411.0
2019-12-23,Finance,Employee_2977,83819,61854,21965.0
2019-12-16,Finance,Employee_3001,47657,32632,15025.0
2019-12-15,Finance,Employee_6740,75358,53581,21777.0
2019-12-15,Finance,Employee_6721,43342,31119,12223.0
2019-12-07,Finance,Employee_6371,73053,50526,22527.0
2019-12-04,Finance,Employee_5152,95269,69435,25834.0
2019-12-04,Finance,Employee_190,55968,31195,24773.0
2019-12-03,Finance,Employee_8168,68485,44602,23883.0
2019-12-01,Finance,Employee_5256,108735,97333,11402.0
2019-11-29,Finance,Employee_1163,99651,81313,18338.0
2019-11-25,Finance,Employee_8399,76799,63655,13144.0
2019-11-23,Finance,Employee_3173,95277,66764,28513.0
2019-11-22,Finance,Employee_1687,110069,86165,23904.0
2019-11-16,Finance,Employee_2966,74354,63937,10417.0
2019-11-11,Finance,Employee_7975,115497,89026,26471.0
2019-11-08,Finance,Employee_9923,65145,53265,11880.0
2019-11-03,Finance,Employee_7469,71808,42128,29680.0
2019-10-27,Finance,Employee_5227,80716,71970,8746.0
2019-10-25,Finance,Employee_9265,109559,94654,14905.0
2019-10-25,Finance,Employee_5976,117641,87872,29769.0
2019-10-25,Finance,Employee_3203,64319,48281,16038.0
2019-10-22,Finance,Employee_1610,99979,87230,12749.0
2019-10-20,Finance,Employee_2178,59408,33728,25680.0
2019-10-18,Finance,Employee_4874,78968,65423,13545.0
2019-10-16,Finance,Employee_1543,111617,95524,16093.0
2019-10-13,Finance,Employee_567,94550,86987,7563.0
2019-10-12,Finance,Employee_3545,77380,51164,26216.0
2019-10-11,Finance,Employee_6622,122739,99814,22925.0
2019-10-09,Finance,Employee_7478,102510,79240,23270.0
2019-09-29,Finance,Employee_511,103744,76806,26938.0
2019-09-28,Finance,Employee_8672,103032,82233,20799.0
2019-09-24,Finance,Employee_6049,69672,60054,9618.0
2019-09-22,Finance,Employee_5653,75646,62771,12875.0
2019-09-08,Finance,Employee_2986,59671,54099,5572.0
2019-09-06,Finance,Employee_6858,79751,72077,7674.0
2019-09-04,Finance,Employee_7027,87189,58285,28904.0
2019-09-02,Finance,Employee_9602,103941,91323,12618.0
2019-08-31,Finance,Employee_3525,100930,74785,26145.0
2019-08-17,Finance,Employee_4326,95834,67948,27886.0
2019-08-15,Finance,Employee_7429,77084,54325,22759.0
2019-08-15,Finance,Employee_2512,61755,43582,18173.0
2019-08-14,Finance,Employee_2045,110871,87254,23617.0
2019-08-13,Finance,Employee_2898,55792,35465,20327.0
2019-08-04,Finance,Employee_1579,77179,60066,17113.0
2019-07-31,Finance,Employee_5847,107010,79641,27369.0
2019-07-26,Finance,Employee_5212,49425,41924,7501.0
2019-07-25,Finance,Employee_112,70067,42552,27515.0
2019-07-22,Finance,Employee_7555,95787,88396,7391.0
2019-07-17,Finance,Employee_9091,62294,55390,6904.0
2019-07-12,Finance,Employee_5732,101582,91713,9869.0
2019-07-11,Finance,Employee_1483,90097,71508,18589.0
2019-07-08,Finance,Employee_216,97112,74185,22927.0
2019-07-02,Finance,Employee_4319,120423,95179,25244.0
2019-07-02,Finance,Employee_3540,46796,31287,15509.0
2019-06-18,Finance,Employee_8927,117302,92323,24979.0
2019-06-18,Finance,Employee_4507,54256,30557,23699.0
2019-06-16,Finance,Employee_9938,66600,41369,25231.0
2019-06-11,Finance,Employee_3009,87939,80908,7031.0
2019-06-11,Finance,Employee_9965,83420,72861,10559.0
2019-06-09,Finance,Employee_4101,86567,62734,23833.0
2019-06-08,Finance,Employee_1688,114647,88855,25792.0
2019-06-02,Finance,Employee_4921,94231,69203,25028.0
2019-05-30,Finance,Employee_3585,89692,80044,9648.0
2019-05-28,Finance,Employee_275,111232,81500,29732.0
2019-05-27,Finance,Employee_4351,69544,51515,18029.0
2019-05-27,Finance,Employee_9847,59229,42268,16961.0
2019-05-27,Finance,Employee_3330,62070,40472,21598.0
2019-05-25,Finance,Employee_8671,74826,54641,20185.0
2019-05-21,Finance,Employee_7437,95008,87142,7866.0
2019-05-20,Finance,Employee_5478,82805,55979,26826.0
2019-05-17,Finance,Employee_5845,45901,37089,8812.0
